AreaName,Price,lat,lng,Count
Sherwood,207000.0,43.2256695,-79.82353950000001,2
Industrial Sector A and Keith,206717.6,43.264267000000004,-79.8476212,5
Van Buren Charter Township,204900.0,42.203117,-83.516228,4
Curve Lake,204900.0,44.477402,-78.448204,1
French River,204450.0,46.0846135,-80.58684550000001,2
Fontainbleu,202722.35185185185,42.301856703703706,-82.96694981481481,54
Enterprise,202260.0,44.485952,-76.86492000000001,5
South River,200737.5,45.850900875,-79.403883125,8
Essex,200411.82352941178,42.172613088235295,-82.8255319117647,34
West Nipissing,199200.0,46.3697739,-79.9409507,10
Sprucedale,199000.0,45.52935,-79.484818,1
Mountview,198500.0,43.236045,-79.9221915,4
Raleigh,198257.14285714287,43.23571771428572,-79.83940471428572,7
City Centre,197966.45918367346,42.31462925510204,-83.0376948367347,98
South Central,195941.0394736842,42.30116789473684,-83.02775114473684,76
Industrial Sector E and McAnulty,194950.0,43.254263,-79.8055115,2
Whitefish,194900.0,46.377998,-81.31646,1
Port McNicoll,194403.31578947368,44.75163907894737,-79.79821194736842,38
Rymal,193300.0,43.194345,-79.84008033333333,3
Thorncliffe Park,191300.0,43.70488616666666,-79.34740566666667,6
Minden,190625.0,44.91563708333334,-78.7201945,12
Sauble Beach,189000.0,44.643562,-81.267303,1
McGregor,188863.63636363635,42.148852636363635,-82.96441518181818,11
Wilberforce,188740.0,45.03723,-78.225278,5
Ridgetown,186806.25,42.4383613125,-81.8899411875,16
Eganville,184236.2068965517,45.52849812068966,-77.09485318965517,58
Bruce Mines,182575.4716981132,46.32790237735849,-83.77777603773585,53
Beachburg,181183.33333333334,45.7388515,-76.842547,6
Bath,181175.0,44.1971425,-76.73777025000001,4
Industrial Sector B and Keith,179900.0,43.267883,-79.839722,2
University,176765.0650406504,42.3061054796748,-83.05345993495935,123
Bewdley,175540.0,44.094637999999996,-78.3234132,5
Ojibway,174900.0,42.285492,-83.086357,1
Winchester Springs,174900.0,45.037971,-75.297958,1
Crystal Falls,174900.0,46.414032,-79.721085,1
Denbigh,174800.0,45.1246365,-77.28185275,4
Cardinal,173965.0,44.78654625,-75.391428875,8
City Commercial Core,173788.75,43.450392125,-80.4895153125,16
Sandwich,171691.0481927711,42.29455130120482,-83.0710708313253,83
East Windsor,171639.18032786885,42.315902213114754,-82.98315595901639,122
Severn Bridge,170993.33333333334,44.78177326666666,-79.35194366666666,15
Chatham-Kent,170744.44444444444,42.11874988888889,-82.45185011111111,9
Chalk River,170527.27272727274,46.00710760606061,-77.43881915151516,33
Mount Forest,169633.33333333334,43.97488766666667,-80.73604833333333,3
Holland Centre,169000.0,44.393318,-80.795128,1
Madoc,168981.4814814815,44.53848688888889,-77.47536600000001,27
Johnstown,167521.66666666666,44.747166,-75.467339,3
Desbarats,165761.11111111112,46.373038,-83.92464588888889,18
Hillsdale,165750.0,44.574211000000005,-79.71142950000001,2
Shedden,163000.0,42.739471,-81.345322,1
Roblin,162461.53846153847,44.363917230769225,-77.04009607692308,13
Carnarvon,161750.0,45.0803815,-78.73969249999999,2
Fraserville,160003.0,44.23735225,-78.3547745,4
Hensall,159500.0,43.43615,-81.498955,1
Leamington,158479.41176470587,42.05057941176471,-82.58450717647058,17
Haley Station,156766.66666666666,45.55645953333333,-76.75636080000001,15
Thomasburg,156683.33333333334,44.40298516666667,-77.31556333333333,6
Thessalon,155100.0,46.265649333333336,-83.54462255555556,9
Gogama,155000.0,47.674492,-81.723427,1
Blenheim,154900.0,42.366701000000006,-81.9568745,2
Iroquois,152495.2,44.867214000000004,-75.31115559999999,5
Marysville,149900.0,44.2694815,-77.1023865,2
York District,149900.0,43.551426,-80.222633,1
Crumlin,148452.5,43.006761499999996,-81.14828499999999,2
White Oaks,148415.453125,42.934815234375,-81.23397896875,64
Temiskaming Shores,147933.33333333334,47.445284333333326,-79.649841,3
Dungannon,147450.0,43.854443,-81.599617,2
Mar,147300.0,44.3619148,-81.5337904,5
Spanish,146000.0,46.194520499999996,-82.343354375,8
Industrial Sector D,144949.25,43.25712675,-79.81952475,4
Lyn,144900.0,44.591213,-75.72979,1
Remington Park,144162.575,42.286636099999996,-83.008573,40
Horning's Mills,142000.0,44.078565499999996,-80.203312,2
Deep River,141661.53846153847,46.10070515384616,-77.49579930769231,13
Douglas,139133.33333333334,45.484922000000005,-76.95583833333333,3
L'Amable,139100.0,45.002802,-77.7520255,6
Teeswater,139000.0,43.999622,-81.286888,1
Cardiff,138700.0,44.975456,-77.998215,1
Royal Oak,135000.0,42.516285,-83.181358,1
Fenton,134500.0,42.694542,-83.768013,1
Glencoe,134450.0,42.751833000000005,-81.7038575,2
Kinburn,130476.97674418605,45.347312302325584,-76.16528151162791,43
Highgate,129900.0,42.589951,-82.179268,1
Courtright,129500.0,42.816792,-82.462334,1
Warren,128766.66666666667,46.44038233333333,-80.29274766666667,3
Copper Cliff,127450.0,46.4749125,-81.06567000000001,2
McArthurs Mills,125000.0,45.126339,-77.576462,1
Maynooth,121566.66666666667,45.226154333333334,-77.90707933333333,3
Yorkdale,120833.33333333333,43.71872566666667,-79.456416,3
Parry Sound,115685.71428571429,45.381333857142856,-80.05693814285713,7
Clifford,114900.0,43.996239,-80.906441,1
Elliot Lake,114606.66666666667,46.38994146666666,-82.64798633333334,15
Wallaceburg,109333.33333333333,42.59322366666667,-82.3860295,6
Verner,109177.77777777778,46.40580744444445,-80.11466707407408,27
Ahmic Harbour,109000.0,45.661194,-79.777588,1
Cobalt,103633.33333333333,47.407668,-79.67203533333333,3
CFB Kingston,101000.0,44.235882,-76.458611,1
Cavan,99900.0,44.260582,-78.496376,1
Kearney,99900.0,45.676212,-79.220474,1
Desboro,99500.0,44.338615,-80.942841,1
Cricket Club,99000.0,43.733974,-79.41954,1
Teddington Park,89000.0,43.734268,-79.404373,1
Palmerston - Little Italy,82500.0,43.664452,-79.413788,1
Springfield,79900.0,42.852989,-80.986595,1
Amesbury,79450.0,43.704547500000004,-79.48270049999999,2
High Park-Swansea,75000.0,43.655251,-79.456726,1
Northbrook,73900.0,44.774933,-77.175201,1
Balderson,72900.0,44.919472,-76.282974,2
Bryanston,70000.0,43.124043,-81.26828,2
Braeside,69900.0,45.484447,-76.430984,1
Bloor West Village,69780.0,43.6501036,-79.4814834,5
Aberfoyle,68000.0,43.472996,-80.152603,1
Armdale,66739.09090909091,43.828356954545455,-79.25125429545454,44
Faraday,66566.66666666667,44.927605,-77.930855,3
Coe Hill,55000.0,44.919075,-77.906822,1
Walker Farm,54256.25,42.28436178571429,-82.96369935714286,28
Douro,49900.0,44.376099,-78.19239,1
Drummond,49000.0,44.255627,-78.22451,11
St. Lawrence,48900.0,43.646358,-79.375259,1
Bloorcourt Village,45000.0,43.660642499999994,-79.4314995,2
Marmora,40000.0,44.488907,-77.662079,1
Foymount,40000.0,45.4338,-77.316406,1
Camden Township,39900.0,42.603436,-82.179047,1
Casa Loma,35000.0,43.684158,-79.419075,1
Old Brooklyn,29900.0,41.441582,-81.697952,1
West Guilford,26900.0,45.141457,-78.573738,1
Clinton,19900.0,43.617508,-81.539467,1
Manitowaning,14999.0,45.739494,-81.807777,1
Trillium Industrial Park,3800.0,43.414257,-80.449989,1
Bishop Hellmuth Heritage District,1883.3333333333333,42.996292000000004,-81.251495,3
North End West,0.0,43.269379,-79.865402,1
Port Lands,0.0,43.647285,-79.351509,1
